Bloques,Sujeto,Tiempo,ClaveEn,Clave,Emocion,NumEmocion,Respuesta,Tiempo_Respuesta,Res_C_I
Bloque1,103,2.5,En78_9,En78,Enojo,2,Exigencia,0.849983037,1
Bloque1,103,2.5,Al28_6,Al28,Alegria,1,Afirmacion,0.483925492,1
Bloque1,103,2.5,Tr78_6,Tr78,Tristeza,3,Ruego,0.700299025,1
Bloque1,103,2.5,Al78_2,Al78,Alegria,1,Afirmacion,0.450206548,1
Bloque1,103,2.5,Al28_10,Al28,Alegria,1,Afirmacion,0.450274378,1
Bloque1,103,2.5,Al19_15,Al19,Alegria,1,Afirmacion,0.333666235,1
Bloque1,103,0.25,Tr19_5,Tr19,Tristeza,3,Afirmacion,0.600333273,2
Bloque1,103,0.25,Al75_12,Al75,Alegria,1,Afirmacion,0.233688861,1
Bloque1,103,2.5,En78_3,En78,Enojo,2,Exigencia,0.650242507,1
Bloque1,103,2.5,Tr75_5,Tr75,Tristeza,3,Ruego,0.650281787,1
Bloque1,103,2.5,En28_2,En28,Enojo,2,Exigencia,0.400337905,1
Bloque1,103,0.25,Tr28_9,Tr28,Tristeza,3,Ruego,0.40026471,1
Bloque1,103,0.25,Tr78_9,Tr78,Tristeza,3,Ruego,1.016837835,1
Bloque1,103,2.5,Tr75_12,Tr75,Tristeza,3,Ruego,0.500572324,1
Bloque1,103,2.5,En78_11,En78,Enojo,2,Exigencia,0.40030399,1
Bloque1,103,2.5,Al75_14,Al75,Alegria,1,Afirmacion,0.599989653,1
Bloque1,103,0.25,Tr19_7,Tr19,Tristeza,3,Ruego,0.650467396,1
Bloque1,103,0.25,En75_5,En75,Enojo,2,Exigencia,0.383591115,1
Bloque1,103,2.5,En19_14,En19,Enojo,2,Exigencia,1.733255744,1
Bloque1,103,0.25,Al75_2,Al75,Alegria,1,Afirmacion,0.300619781,1
Bloque1,103,2.5,Tr28_10,Tr28,Tristeza,3,Ruego,0.483805895,1
Bloque1,103,2.5,Al78_3,Al78,Alegria,1,Afirmacion,0.333888918,1
Bloque1,103,2.5,En75_3,En75,Enojo,2,Exigencia,0.60035646,1
Bloque1,103,2.5,Tr75_3,Tr75,Tristeza,3,Ruego,0.433631569,1
Bloque1,103,2.5,Tr75_7,Tr75,Tristeza,3,Ruego,0.450253844,1
Bloque1,103,2.5,Tr19_14,Tr19,Tristeza,3,Ruego,0.600359559,1
Bloque1,103,2.5,En78_5,En78,Enojo,2,Exigencia,0.85018611,1
Bloque1,103,2.5,Al78_12,Al78,Alegria,1,Afirmacion,0.383669645,1
Bloque1,103,2.5,Al28_13,Al28,Alegria,1,Afirmacion,0.300198525,1
Bloque1,103,2.5,En28_4,En28,Enojo,2,Exigencia,0.450301141,1
Bloque1,103,0.25,Al28_7,Al28,Alegria,1,Afirmacion,0.233795956,1
Bloque1,103,0.25,Al78_12,Al78,Alegria,1,Afirmacion,0.300402462,1
Bloque1,103,2.5,Al28_7,Al28,Alegria,1,Afirmacion,0.300223529,1
Bloque1,103,0.25,Al75_7,Al75,Alegria,1,Afirmacion,0.250289291,1
Bloque1,103,0.25,En75_10,En75,Enojo,2,Exigencia,0.300320804,1
Bloque1,103,2.5,En28_8,En28,Enojo,2,Exigencia,0.650242984,1
Bloque1,103,0.25,Tr75_6,Tr75,Tristeza,3,Ruego,0.283664614,1
Bloque1,103,0.25,Al78_4,Al78,Alegria,1,Afirmacion,0.350371063,1
Bloque1,103,2.5,Al19_13,Al19,Alegria,1,Afirmacion,0.600443482,1
Bloque1,103,0.25,Al78_15,Al78,Alegria,1,Ruego,0.750028014,2
Bloque1,103,2.5,En19_4,En19,Enojo,2,Exigencia,0.550162077,1
Bloque1,103,2.5,En75_9,En75,Enojo,2,Exigencia,2.599915028,1
Bloque1,103,0.25,En78_8,En78,Enojo,2,Exigencia,0.383944541,1
Bloque1,103,0.25,Tr75_12,Tr75,Tristeza,3,Ruego,0.350143045,1
Bloque1,104,0.25,Tr28_2,Tr28,Tristeza,3,Ruego,2.283221483,1
Bloque1,104,2.5,En75_12,En75,Enojo,2,Exigencia,1.516670465,1
Bloque1,104,0.25,Al78_11,Al78,Alegria,1,Afirmacion,0.650210857,1
Bloque1,104,0.25,Al78_8,Al78,Alegria,1,Afirmacion,0.28405872,1
Bloque1,104,0.25,En28_6,En28,Enojo,2,Exigencia,0.816941798,1
Bloque1,104,0.25,Al19_14,Al19,Alegria,1,Afirmacion,0.950325072,1
Bloque1,104,2.5,En78_1,En78,Enojo,2,Exigencia,0.800284266,1
Bloque1,104,2.5,Al78_15,Al78,Alegria,1,Afirmacion,0.550263941,1
Bloque1,104,0.25,Al75_14,Al75,Alegria,1,Afirmacion,0.333656877,1
Bloque1,104,2.5,Al75_2,Al75,Alegria,1,Afirmacion,0.483680725,1
Bloque1,104,0.25,En75_12,En75,Enojo,2,Exigencia,0.750194788,1
Bloque1,104,2.5,Tr78_8,Tr78,Tristeza,3,Ruego,0.283842713,1
Bloque1,104,0.25,Tr78_15,Tr78,Tristeza,3,Ruego,0.383701712,1
Bloque1,104,0.25,Tr78_5,Tr78,Tristeza,3,Ruego,0.450349629,1
Bloque1,104,2.5,Al19_5,Al19,Alegria,1,Afirmacion,0.234103113,1
Bloque1,104,2.5,Tr75_10,Tr75,Tristeza,3,Ruego,0.549940884,1
Bloque1,104,2.5,Tr75_4,Tr75,Tristeza,3,Ruego,0.350329101,1
Bloque1,104,0.25,Tr28_5,Tr28,Tristeza,3,Ruego,0.350044847,1
Bloque1,104,0.25,En75_11,En75,Enojo,2,Exigencia,0.350374639,1
Bloque1,104,0.25,Al75_6,Al75,Alegria,1,Afirmacion,0.333805472,1
Bloque1,104,0.25,En78_1,En78,Enojo,2,Exigencia,0.55035764,1
Bloque1,104,2.5,Tr19_4,Tr19,Tristeza,3,Ruego,0.300325751,1
Bloque1,104,0.25,Tr28_11,Tr28,Tristeza,3,Ruego,0.333790749,1
Bloque1,104,0.25,Al19_7,Al19,Alegria,1,Afirmacion,0.350352317,1
Bloque1,104,0.25,En28_1,En28,Enojo,2,Exigencia,0.750287592,1
Bloque1,104,0.25,Tr19_6,Tr19,Tristeza,3,Ruego,0.350430846,1
Bloque1,104,0.25,Tr78_7,Tr78,Tristeza,3,Ruego,0.383758396,1
Bloque1,104,2.5,Tr19_15,Tr19,Tristeza,3,Ruego,0.3837865,1
Bloque1,104,2.5,Al28_4,Al28,Alegria,1,Afirmacion,0.250452727,1
Bloque1,104,2.5,Tr78_5,Tr78,Tristeza,3,Ruego,0.233863473,1
Bloque1,104,2.5,Tr28_12,Tr28,Tristeza,3,Ruego,0.283655316,1
Bloque1,104,0.25,Al28_2,Al28,Alegria,1,Afirmacion,0.283752143,1
Bloque1,104,0.25,En19_8,En19,Enojo,2,Exigencia,0.550065398,1
Bloque1,104,0.25,Tr19_9,Tr19,Tristeza,3,Ruego,2.133093357,1
Bloque1,104,2.5,Al78_10,Al78,Alegria,1,Afirmacion,0.400276661,1
Bloque1,104,2.5,Al75_15,Al75,Alegria,1,Afirmacion,0.283796757,1
Bloque1,104,2.5,Tr28_6,Tr28,Tristeza,3,Ruego,0.850287139,1
Bloque1,104,0.25,Tr75_14,Tr75,Tristeza,3,Ruego,1.216647267,1
Bloque1,104,2.5,En75_13,En75,Enojo,2,Exigencia,0.400295854,1
Bloque1,104,2.5,Tr75_8,Tr75,Tristeza,3,Ruego,1.016568303,1
Bloque1,104,0.25,En75_7,En75,Enojo,2,Exigencia,0.333793402,1
Bloque1,104,2.5,Tr19_10,Tr19,Tristeza,3,Ruego,0.333702832,1
Bloque1,104,2.5,Tr19_2,Tr19,Tristeza,3,Ruego,0.250374168,1
Bloque1,104,0.25,Tr75_15,Tr75,Tristeza,3,Ruego,1.366635919,1
Bloque1,104,0.25,En19_1,En19,Enojo,2,Exigencia,0.383648604,1
Bloque1,104,0.25,Tr78_2,Tr78,Tristeza,3,Ruego,1.016786933,1
Bloque1,104,2.5,Al19_9,Al19,Alegria,1,Afirmacion,0.300290048,1
Bloque1,104,2.5,Tr28_11,Tr28,Tristeza,3,Ruego,0.400043279,1
Bloque1,104,2.5,En78_6,En78,Enojo,2,Exigencia,1.100162029,1
Bloque1,104,2.5,Al28_14,Al28,Alegria,1,Afirmacion,0.599969625,1
Bloque1,104,0.25,Tr19_10,Tr19,Tristeza,3,Ruego,0.283496886,1
Bloque1,104,2.5,En19_2,En19,Enojo,2,Exigencia,0.816791415,1
Bloque1,104,0.25,En78_5,En78,Enojo,2,Exigencia,1.466647983,1
Bloque1,104,2.5,Al75_5,Al75,Alegria,1,Afirmacion,0.350287169,1
Bloque1,104,0.25,En28_9,En28,Enojo,2,Exigencia,1.466717124,1
Bloque1,104,2.5,Tr19_1,Tr19,Tristeza,3,Ruego,0.250450045,1
Bloque1,104,0.25,Al28_3,Al28,Alegria,1,Afirmacion,0.700222671,1
Bloque1,104,0.25,En28_5,En28,Enojo,2,Exigencia,0.400474817,1
Bloque1,104,2.5,Tr78_15,Tr78,Tristeza,3,Ruego,0.383684307,1
Bloque1,104,0.25,Al78_10,Al78,Alegria,1,Afirmacion,0.30036056,1
Bloque1,104,0.25,Tr75_7,Tr75,Tristeza,3,Ruego,0.600190997,1
Bloque1,104,0.25,Tr75_5,Tr75,Tristeza,3,Ruego,0.283436179,1
Bloque1,104,0.25,En75_14,En75,Enojo,2,Exigencia,0.433547527,1
Bloque1,104,0.25,En75_2,En75,Enojo,2,Exigencia,0.650291622,1
Bloque1,104,0.25,Al78_6,Al78,Alegria,1,Afirmacion,0.400501132,1
Bloque1,104,0.25,Tr75_4,Tr75,Tristeza,3,Ruego,0.333722919,1
Bloque1,104,0.25,Tr75_3,Tr75,Tristeza,3,Ruego,0.350342929,1
Bloque1,104,0.25,Al28_10,Al28,Alegria,1,Afirmacion,0.283631206,1
Bloque1,104,0.25,Tr28_12,Tr28,Tristeza,3,Ruego,0.800310612,1
Bloque1,104,0.25,Tr75_10,Tr75,Tristeza,3,Ruego,0.350390255,1
Bloque1,104,0.25,Al28_8,Al28,Alegria,1,Afirmacion,0.333599746,1
Bloque1,104,0.25,En78_14,En78,Enojo,2,Ruego,0.850216627,2
Bloque1,104,2.5,Tr78_9,Tr78,Tristeza,3,Ruego,0.333722919,1
Bloque1,104,0.25,Al19_3,Al19,Alegria,1,Afirmacion,0.283705741,1
Bloque1,104,0.25,Tr78_6,Tr78,Tristeza,3,Ruego,0.650323331,1
Bloque1,104,0.25,Tr28_8,Tr28,Tristeza,3,Ruego,0.400279343,1
Bloque1,104,2.5,En78_9,En78,Enojo,2,Afirmacion,1.266772389,2
Bloque1,104,2.5,Al28_6,Al28,Alegria,1,Afirmacion,0.250362128,1
Bloque1,104,2.5,Tr78_6,Tr78,Tristeza,3,Ruego,0.550273776,1
Bloque1,104,2.5,Al78_2,Al78,Alegria,1,Afirmacion,0.234235197,1
Bloque1,104,2.5,Al28_10,Al28,Alegria,1,Afirmacion,0.333752364,1
Bloque1,104,2.5,Al19_15,Al19,Alegria,1,Afirmacion,0.38368386,1
Bloque1,104,0.25,Tr19_5,Tr19,Tristeza,3,Ruego,0.600257456,1
Bloque1,104,0.25,Al75_12,Al75,Alegria,1,Afirmacion,0.283886909,1
Bloque1,104,2.5,En78_3,En78,Enojo,2,Exigencia,1.266760349,1
Bloque1,104,2.5,Tr75_5,Tr75,Tristeza,3,Ruego,0.333624721,1
Bloque1,104,2.5,En28_2,En28,Enojo,2,Exigencia,0.300508708,1
Bloque1,104,0.25,Tr28_9,Tr28,Tristeza,3,Ruego,0.649993956,1
Bloque1,104,0.25,Tr78_9,Tr78,Tristeza,3,Ruego,0.300357878,1
Bloque1,104,2.5,Tr75_12,Tr75,Tristeza,3,Ruego,0.233643472,1
Bloque1,104,2.5,En78_11,En78,Enojo,2,Exigencia,1.616738677,1
Bloque1,104,2.5,Al75_14,Al75,Alegria,1,Afirmacion,0.450242102,1
Bloque1,104,0.25,Tr19_7,Tr19,Tristeza,3,Ruego,0.400411874,1
Bloque1,104,0.25,En75_5,En75,Enojo,2,Exigencia,0.850190341,1
Bloque1,104,2.5,En19_14,En19,Enojo,2,Exigencia,0.816760182,1
Bloque1,104,0.25,Al75_2,Al75,Alegria,1,Afirmacion,0.383512497,1
Bloque1,104,2.5,Tr28_10,Tr28,Tristeza,3,Ruego,0.716541052,1
Bloque1,104,2.5,Al78_3,Al78,Alegria,1,Afirmacion,0.283646822,1
Bloque1,104,2.5,En75_3,En75,Enojo,2,Exigencia,1.000516772,1
Bloque1,104,2.5,Tr75_3,Tr75,Tristeza,3,Ruego,0.600110233,1
Bloque1,104,2.5,Tr75_7,Tr75,Tristeza,3,Ruego,0.300294966,1
Bloque1,104,2.5,Tr19_14,Tr19,Tristeza,3,Ruego,0.350601315,1
Bloque1,104,2.5,En78_5,En78,Enojo,2,Exigencia,2.283131361,1
Bloque1,104,2.5,Al78_12,Al78,Alegria,1,Afirmacion,0.300417244,1
Bloque1,104,2.5,Al28_13,Al28,Alegria,1,Afirmacion,0.283669144,1
Bloque1,104,2.5,En28_4,En28,Enojo,2,Exigencia,0.600305676,1
Bloque1,104,0.25,Al28_7,Al28,Alegria,1,Afirmacion,0.649811447,1
Bloque1,104,0.25,Al78_12,Al78,Alegria,1,Afirmacion,0.334023237,1
Bloque1,104,2.5,Al28_7,Al28,Alegria,1,Afirmacion,0.233835801,1
Bloque1,104,0.25,Al75_7,Al75,Alegria,1,Afirmacion,0.233755037,1
Bloque1,104,0.25,En75_10,En75,Enojo,2,Exigencia,1.216818571,1
Bloque1,104,2.5,En28_8,En28,Enojo,2,Exigencia,0.333722472,1
Bloque1,104,0.25,Tr75_6,Tr75,Tristeza,3,Ruego,0.533694327,1
Bloque1,104,0.25,Al78_4,Al78,Alegria,1,Afirmacion,0.800150812,1
Bloque1,104,2.5,Al19_13,Al19,Alegria,1,Afirmacion,0.450230479,1
Bloque1,104,0.25,Al78_15,Al78,Alegria,1,Afirmacion,1.100140095,1
Bloque1,104,2.5,En19_4,En19,Enojo,2,Exigencia,1.266627431,1
Bloque1,104,2.5,En75_9,En75,Enojo,2,Exigencia,0.333760828,1
Bloque1,104,0.25,En78_8,En78,Enojo,2,Exigencia,0.549964964,1
Bloque1,104,0.25,Tr75_12,Tr75,Tristeza,3,Ruego,0.300370395,1
Bloque1,105,0.25,Tr28_2,Tr28,Tristeza,3,Ruego,1.166738033,1
Bloque1,105,2.5,En75_12,En75,Enojo,2,Exigencia,1.316458344,1
Bloque1,105,0.25,Al78_11,Al78,Alegria,1,Afirmacion,0.533805668,1
Bloque1,105,0.25,Al78_8,Al78,Alegria,1,Afirmacion,0.700233519,1
Bloque1,105,0.25,En28_6,En28,Enojo,2,Exigencia,0.800427139,1
Bloque1,105,0.25,Al19_14,Al19,Alegria,1,Afirmacion,0.750398815,1
Bloque1,105,2.5,En78_1,En78,Enojo,2,Exigencia,0.81688875,1
Bloque1,105,2.5,Al78_15,Al78,Alegria,1,Afirmacion,4.965716839,1
Bloque1,105,0.25,Al75_14,Al75,Alegria,1,Afirmacion,0.600250542,1
Bloque1,105,2.5,Al75_2,Al75,Alegria,1,Afirmacion,0.600266159,1
Bloque1,105,0.25,En75_12,En75,Enojo,2,Exigencia,0.40031755,1
Bloque1,105,2.5,Tr78_8,Tr78,Tristeza,3,Ruego,0.866739035,1
Bloque1,105,0.25,Tr78_15,Tr78,Tristeza,3,Ruego,0.450464576,1
Bloque1,105,0.25,Tr78_5,Tr78,Tristeza,3,Ruego,0.551139235,1
Bloque1,105,2.5,Al19_5,Al19,Alegria,1,Afirmacion,1.00017941,1
Bloque1,105,2.5,Tr75_10,Tr75,Tristeza,3,Afirmacion,0.750261366,2
Bloque1,105,2.5,Tr75_4,Tr75,Tristeza,3,Ruego,0.550227582,1
Bloque1,105,0.25,Tr28_5,Tr28,Tristeza,3,Ruego,0.50034517,1
Bloque1,105,0.25,En75_11,En75,Enojo,2,Exigencia,0.500307262,1
Bloque1,105,0.25,Al75_6,Al75,Alegria,1,Afirmacion,0.600300491,1
Bloque1,105,0.25,En78_1,En78,Enojo,2,Exigencia,0.700228155,1
Bloque1,105,2.5,Tr19_4,Tr19,Tristeza,3,Afirmacion,0.700463772,2
Bloque1,105,0.25,Tr28_11,Tr28,Tristeza,3,Ruego,0.54998523,1
Bloque1,105,0.25,Al19_7,Al19,Alegria,1,Afirmacion,0.75024575,1
Bloque1,105,0.25,En28_1,En28,Enojo,2,Exigencia,0.600334406,1
Bloque1,105,0.25,Tr19_6,Tr19,Tristeza,3,Afirmacion,0.45032087,2
Bloque1,105,0.25,Tr78_7,Tr78,Tristeza,3,Ruego,0.450405657,1
Bloque1,105,2.5,Tr19_15,Tr19,Tristeza,3,Afirmacion,0.950262189,2
Bloque1,105,2.5,Al28_4,Al28,Alegria,1,Afirmacion,0.500265718,1
Bloque1,105,2.5,Tr78_5,Tr78,Tristeza,3,Ruego,0.450259745,1
Bloque1,105,2.5,Tr28_12,Tr28,Tristeza,3,Ruego,0.650253415,1
Bloque1,105,0.25,Al28_2,Al28,Alegria,1,Afirmacion,0.950274706,1
Bloque1,105,0.25,En19_8,En19,Enojo,2,Exigencia,0.550389111,1
Bloque1,105,0.25,Tr19_9,Tr19,Tristeza,3,Afirmacion,0.450265974,2
Bloque1,105,2.5,Al78_10,Al78,Alegria,1,Afirmacion,0.900123239,1
Bloque1,105,2.5,Al75_15,Al75,Alegria,1,Afirmacion,1.216735482,1
Bloque1,105,2.5,Tr28_6,Tr28,Tristeza,3,Ruego,0.550284684,1
Bloque1,105,0.25,Tr75_14,Tr75,Tristeza,3,Ruego,0.550313711,1
Bloque1,105,2.5,En75_13,En75,Enojo,2,Exigencia,0.500251889,1
Bloque1,105,2.5,Tr75_8,Tr75,Tristeza,3,Ruego,0.500303686,1
Bloque1,105,0.25,En75_7,En75,Enojo,2,Exigencia,0.600306749,1
Bloque1,105,2.5,Tr19_10,Tr19,Tristeza,3,Afirmacion,1.266752243,2
Bloque1,105,2.5,Tr19_2,Tr19,Tristeza,3,Afirmacion,0.383652002,2
Bloque1,105,0.25,Tr75_15,Tr75,Tristeza,3,Ruego,0.500314832,1
Bloque1,105,0.25,En19_1,En19,Enojo,2,Exigencia,0.499981046,1
Bloque1,105,0.25,Tr78_2,Tr78,Tristeza,3,Ruego,0.500328243,1
Bloque1,105,2.5,Al19_9,Al19,Alegria,1,Afirmacion,0.850135922,1
Bloque1,105,2.5,Tr28_11,Tr28,Tristeza,3,Ruego,1.266857982,1
Bloque1,105,2.5,En78_6,En78,Enojo,2,Exigencia,0.550627828,1
Bloque1,105,2.5,Al28_14,Al28,Alegria,1,Afirmacion,0.400417507,1
Bloque1,105,0.25,Tr19_10,Tr19,Tristeza,3,Afirmacion,0.550315022,2
Bloque1,105,2.5,En19_2,En19,Enojo,2,Exigencia,0.550677359,1
Bloque1,105,0.25,En78_5,En78,Enojo,2,Exigencia,0.449999124,1
Bloque1,105,2.5,Al75_5,Al75,Alegria,1,Afirmacion,0.650238693,1
Bloque1,105,0.25,En28_9,En28,Enojo,2,Exigencia,0.533661544,1
Bloque1,105,2.5,Tr19_1,Tr19,Tristeza,3,Afirmacion,0.550286472,2
Bloque1,105,0.25,Al28_3,Al28,Alegria,1,Afirmacion,0.800253093,1
Bloque1,105,0.25,En28_5,En28,Enojo,2,Exigencia,1.266741514,1
Bloque1,105,2.5,Tr78_15,Tr78,Tristeza,3,Ruego,1.216755629,1
Bloque1,105,0.25,Al78_10,Al78,Alegria,1,Afirmacion,1.366800427,1
Bloque1,105,0.25,Tr75_7,Tr75,Tristeza,3,Ruego,0.650230646,1
Bloque1,105,0.25,Tr75_5,Tr75,Tristeza,3,Afirmacion,1.116716385,2
Bloque1,105,0.25,En75_14,En75,Enojo,2,Exigencia,0.349937141,1
Bloque1,105,0.25,En75_2,En75,Enojo,2,Exigencia,2.599580765,1
Bloque1,105,0.25,Al78_6,Al78,Alegria,1,Afirmacion,0.700214803,1
Bloque1,105,0.25,Tr75_4,Tr75,Tristeza,3,Ruego,0.550312817,1
Bloque1,105,0.25,Tr75_3,Tr75,Tristeza,3,Ruego,0.700444162,1
Bloque1,105,0.25,Al28_10,Al28,Alegria,1,Afirmacion,0.483897835,1
Bloque1,105,0.25,Tr28_12,Tr28,Tristeza,3,Afirmacion,1.16676569,2
Bloque1,105,0.25,Tr75_10,Tr75,Tristeza,3,Afirmacion,1.616622448,2
Bloque1,105,0.25,Al28_8,Al28,Alegria,1,Afirmacion,0.450277597,1
Bloque1,105,0.25,En78_14,En78,Enojo,2,Exigencia,0.549875498,1
Bloque1,105,2.5,Tr78_9,Tr78,Tristeza,3,Ruego,0.450359702,1
Bloque1,105,0.25,Al19_3,Al19,Alegria,1,Afirmacion,1.016782045,1
Bloque1,105,0.25,Tr78_6,Tr78,Tristeza,3,Ruego,1.983036757,1
Bloque1,105,0.25,Tr28_8,Tr28,Tristeza,3,Ruego,0.75017482,1
Bloque1,105,2.5,En78_9,En78,Enojo,2,Exigencia,0.550355196,1
Bloque1,105,2.5,Al28_6,Al28,Alegria,1,Afirmacion,0.450301677,1
Bloque1,105,2.5,Tr78_6,Tr78,Tristeza,3,Ruego,0.600219309,1
Bloque1,105,2.5,Al78_2,Al78,Alegria,1,Afirmacion,0.350242376,1
Bloque1,105,2.5,Al28_10,Al28,Alegria,1,Afirmacion,0.450321764,1
Bloque1,105,2.5,Al19_15,Al19,Alegria,1,Afirmacion,0.600211263,1
Bloque1,105,0.25,Tr19_5,Tr19,Tristeza,3,Exigencia,0.750351071,2
Bloque1,105,0.25,Al75_12,Al75,Alegria,1,Afirmacion,0.400304615,1
Bloque1,105,2.5,En78_3,En78,Enojo,2,Exigencia,0.5000453,1
Bloque1,105,2.5,Tr75_5,Tr75,Tristeza,3,Ruego,0.583811224,1
Bloque1,105,2.5,En28_2,En28,Enojo,2,Exigencia,0.450311065,1
Bloque1,105,0.25,Tr28_9,Tr28,Tristeza,3,Ruego,1.466624022,1
Bloque1,105,0.25,Tr78_9,Tr78,Tristeza,3,Ruego,0.500329137,1
Bloque1,105,2.5,Tr75_12,Tr75,Tristeza,3,Ruego,1.883267522,1
Bloque1,105,2.5,En78_11,En78,Enojo,2,Exigencia,0.500312567,1
Bloque1,105,2.5,Al75_14,Al75,Alegria,1,Afirmacion,0.600327253,1
Bloque1,105,0.25,Tr19_7,Tr19,Tristeza,3,Afirmacion,0.450347662,2
Bloque1,105,0.25,En75_5,En75,Enojo,2,Exigencia,0.433951199,1
Bloque1,105,2.5,En19_14,En19,Enojo,2,Exigencia,0.950117588,1
Bloque1,105,0.25,Al75_2,Al75,Alegria,1,Afirmacion,0.449992448,1
Bloque1,105,2.5,Tr28_10,Tr28,Tristeza,3,Ruego,0.433636129,1
Bloque1,105,2.5,Al78_3,Al78,Alegria,1,Afirmacion,0.55004102,1
Bloque1,105,2.5,En75_3,En75,Enojo,2,Exigencia,1.316752911,1
Bloque1,105,2.5,Tr75_3,Tr75,Tristeza,3,Ruego,1.833303452,1
Bloque1,105,2.5,Tr75_7,Tr75,Tristeza,3,Ruego,0.333714724,1
Bloque1,105,2.5,Tr19_14,Tr19,Tristeza,3,Afirmacion,0.600268841,2
Bloque1,105,2.5,En78_5,En78,Enojo,2,Exigencia,0.583640337,1
Bloque1,105,2.5,Al78_12,Al78,Alegria,1,Afirmacion,0.550414562,1
Bloque1,105,2.5,Al28_13,Al28,Alegria,1,Afirmacion,0.650332808,1
Bloque1,105,2.5,En28_4,En28,Enojo,2,Exigencia,0.383763582,1
Bloque1,105,0.25,Al28_7,Al28,Alegria,1,Afirmacion,0.433566988,1
Bloque1,105,0.25,Al78_12,Al78,Alegria,1,Afirmacion,0.900247276,1
Bloque1,105,2.5,Al28_7,Al28,Alegria,1,Afirmacion,0.28373149,1
Bloque1,105,0.25,Al75_7,Al75,Alegria,1,Afirmacion,0.9502033,1
Bloque1,105,0.25,En75_10,En75,Enojo,2,Exigencia,1.200206518,1
Bloque1,105,2.5,En28_8,En28,Enojo,2,Exigencia,0.650324345,1
Bloque1,105,0.25,Tr75_6,Tr75,Tristeza,3,Ruego,0.450376213,1
Bloque1,105,0.25,Al78_4,Al78,Alegria,1,Afirmacion,0.450097293,1
Bloque1,105,2.5,Al19_13,Al19,Alegria,1,Afirmacion,0.333624572,1
Bloque1,105,0.25,Al78_15,Al78,Alegria,1,Afirmacion,0.350254864,1
Bloque1,105,2.5,En19_4,En19,Enojo,2,Exigencia,0.600242913,1
Bloque1,105,2.5,En75_9,En75,Enojo,2,Exigencia,0.500483036,1
Bloque1,105,0.25,En78_8,En78,Enojo,2,Exigencia,0.333653599,1
Bloque1,105,0.25,Tr75_12,Tr75,Tristeza,3,Ruego,0.433749497,1
Bloque1,106,0.25,Tr28_2,Tr28,Tristeza,3,Ruego,3.632627487,1
Bloque1,106,2.5,En75_12,En75,Enojo,2,Exigencia,0.85016185,1
Bloque1,106,0.25,Al78_11,Al78,Alegria,1,Afirmacion,7.564781666,1
Bloque1,106,0.25,Al78_8,Al78,Alegria,1,Afirmacion,6.848491192,1
Bloque1,106,0.25,En28_6,En28,Enojo,2,Exigencia,1.11653161,1
Bloque1,106,0.25,Al19_14,Al19,Alegria,1,Afirmacion,4.7489748,1
Bloque1,106,2.5,En78_1,En78,Enojo,2,Exigencia,2.549555063,1
Bloque1,106,2.5,Al78_15,Al78,Alegria,1,Exigencia,9.263908386,2
Bloque1,106,0.25,Al75_14,Al75,Alegria,1,Afirmacion,7.04833746,1
Bloque1,106,2.5,Al75_2,Al75,Alegria,1,Exigencia,6.998292446,2
Bloque1,106,0.25,En75_12,En75,Enojo,2,Exigencia,0.700267911,1
Bloque1,106,2.5,Tr78_8,Tr78,Tristeza,3,Ruego,2.249795675,1
Bloque1,106,0.25,Tr78_15,Tr78,Tristeza,3,Ruego,1.616738915,1
Bloque1,106,0.25,Tr78_5,Tr78,Tristeza,3,Ruego,1.583287358,1
Bloque1,106,2.5,Al19_5,Al19,Alegria,1,Afirmacion,2.849840164,1
Bloque1,106,2.5,Tr75_10,Tr75,Tristeza,3,Ruego,4.282317638,1
Bloque1,106,2.5,Tr75_4,Tr75,Tristeza,3,Ruego,5.315392494,1
Bloque1,106,0.25,Tr28_5,Tr28,Tristeza,3,Ruego,6.231914997,1
Bloque1,106,0.25,En75_11,En75,Enojo,2,Exigencia,2.449698687,1
Bloque1,106,0.25,Al75_6,Al75,Alegria,1,Afirmacion,1.683303356,1
Bloque1,106,0.25,En78_1,En78,Enojo,2,Afirmacion,3.982646704,2
Bloque1,106,2.5,Tr19_4,Tr19,Tristeza,3,Exigencia,11.36378098,2
Bloque1,106,0.25,Tr28_11,Tr28,Tristeza,3,Ruego,1.3168993,1
Bloque1,106,0.25,Al19_7,Al19,Alegria,1,Ruego,4.815773964,2
Bloque1,106,0.25,En28_1,En28,Enojo,2,Exigencia,0.650268555,1
Bloque1,106,0.25,Tr19_6,Tr19,Tristeza,3,Afirmacion,1.783210993,2
Bloque1,106,0.25,Tr78_7,Tr78,Tristeza,3,Ruego,1.883277774,1
Bloque1,106,2.5,Tr19_15,Tr19,Tristeza,3,Ruego,5.115468979,1
Bloque1,106,2.5,Al28_4,Al28,Alegria,1,Afirmacion,1.766902804,1
Bloque1,106,2.5,Tr78_5,Tr78,Tristeza,3,Ruego,0.950191259,1
Bloque1,106,2.5,Tr28_12,Tr28,Tristeza,3,Ruego,0.95023495,1
Bloque1,106,0.25,Al28_2,Al28,Alegria,1,Ruego,3.366142273,2
Bloque1,106,0.25,En19_8,En19,Enojo,2,Ruego,3.06628108,2
Bloque1,106,0.25,Tr19_9,Tr19,Tristeza,3,Exigencia,2.283228159,2
Bloque1,106,2.5,Al78_10,Al78,Alegria,1,Afirmacion,3.466288567,1
